Date,Open,High,Low,Close,Volume,MarketCap
23-Aug-20,80.22,80.32,76.89,77.42,58732263,1368334776
22-Aug-20,78.46,80.39,75.56,80.32,81712620,1419585860
21-Aug-20,85.37,88.87,77.92,77.96,145835680,1377835179
20-Aug-20,77.06,85.55,77.06,85.55,129573949,1511862015
19-Aug-20,78.22,79.08,74.94,76.39,91526792,1349818717
18-Aug-20,78.63,81.81,77.55,78.75,101052422,1391564215
17-Aug-20,77.00,79.90,75.79,78.81,70227368,1392460075
16-Aug-20,76.06,77.11,74.66,77.03,54192946,1360896559
15-Aug-20,77.21,77.51,75.77,76.04,64656637,1343317889
14-Aug-20,78.58,79.02,76.35,77.43,78662847,1367793202
13-Aug-20,76.54,78.90,73.13,78.67,71437649,1389606639
12-Aug-20,74.52,77.07,72.00,76.92,59380239,1358696484
11-Aug-20,79.93,81.19,72.17,74.54,142413287,1316452085
10-Aug-20,79.03,80.34,77.34,79.57,76155371,1405304518
09-Aug-20,80.46,80.58,78.59,78.94,58406505,1394015460
08-Aug-20,79.87,80.84,78.12,80.48,57540141,1421246009
07-Aug-20,80.47,80.50,76.23,79.25,182573331,1399404496
06-Aug-20,76.21,81.23,74.75,80.53,97899899,1421960623
05-Aug-20,73.88,76.81,73.09,76.60,68346621,1352431861
04-Aug-20,75.77,76.35,73.02,74.21,72613951,1310074145
03-Aug-20,72.04,76.11,71.40,75.60,83820018,1334630571
02-Aug-20,75.81,76.86,69.76,72.14,106472449,1273382594
01-Aug-20,71.71,76.02,70.91,75.78,94677535,1337580487
31-Jul-20,68.26,71.21,67.76,71.11,65117293,1255167830
30-Jul-20,67.19,70.08,66.98,68.82,61180039,1214602797
29-Jul-20,69.37,70.61,67.51,67.53,79636741,1191820934
28-Jul-20,66.65,70.71,66.61,69.11,113595552,1219611067
27-Jul-20,66.87,68.30,64.42,67.34,102665396,1188305288
26-Jul-20,63.02,66.92,62.70,66.87,74497179,1179887759
25-Jul-20,61.41,63.36,61.34,63.03,51605467,1112014382
24-Jul-20,62.83,62.95,61.57,61.74,63138233,1089232233
23-Jul-20,61.77,63.85,61.27,62.98,71360424,1111029378
22-Jul-20,60.31,61.97,60.11,61.95,53786267,1092821573
21-Jul-20,60.49,62.42,60.30,60.74,61499450,1071498523
20-Jul-20,60.14,61.35,60.09,60.60,48871912,1068909895
19-Jul-20,59.72,60.40,59.22,60.17,43221822,1061238202
18-Jul-20,59.15,60.39,58.67,59.72,46295575,1053222433
17-Jul-20,59.40,59.87,58.90,59.37,45238419,1046901089
16-Jul-20,61.84,62.58,58.48,59.28,74862565,1045342934
15-Jul-20,59.43,63.54,59.12,61.86,85467060,1090741270
14-Jul-20,60.96,60.96,59.07,59.86,59761274,1055464969
13-Jul-20,61.15,61.86,60.25,61.28,77357835,1080398941
12-Jul-20,60.85,62.16,60.43,61.18,83134652,1078565390
11-Jul-20,59.55,61.56,59.44,60.82,78882838,1072219036
10-Jul-20,59.89,60.55,57.90,59.65,84974193,1051530538
09-Jul-20,58.44,60.83,57.65,59.65,82171271,1051448014
08-Jul-20,57.26,59.52,57.06,58.76,78602560,1035661930
07-Jul-20,57.33,57.52,56.19,57.04,49377849,1005328155
06-Jul-20,56.19,57.79,55.80,57.66,65878619,1016099158
05-Jul-20,56.94,57.37,54.86,56.22,67674185,990688461
04-Jul-20,55.79,57.60,55.71,57.03,60558661,1004948560
03-Jul-20,58.59,58.65,55.65,55.84,76110701,983806490
02-Jul-20,57.39,59.50,56.01,58.56,85291906,1031682943
01-Jul-20,56.58,57.68,56.39,57.53,57414354,1013458266
30-Jun-20,57.06,57.60,56.32,56.50,57251281,995221419
29-Jun-20,56.53,57.76,55.75,57.20,56774533,1007485177
28-Jun-20,55.57,56.86,55.36,56.44,48209945,994107434
27-Jun-20,57.02,57.50,54.43,55.57,54447911,978668504
26-Jun-20,57.36,57.62,56.41,57.03,56203958,1004374554
25-Jun-20,57.71,57.87,56.52,57.24,60498158,1007996008
24-Jun-20,59.20,59.64,56.84,57.33,64229707,1009512659
23-Jun-20,58.47,59.65,57.82,59.36,75827486,1045226079
22-Jun-20,57.79,59.34,57.57,59.00,73875114,1038722751
21-Jun-20,57.20,58.28,57.07,57.75,54030992,1016704752
20-Jun-20,57.20,57.94,56.71,57.21,57541902,1007062546
19-Jun-20,58.08,58.20,56.83,57.06,64140432,1004361318
18-Jun-20,57.99,58.53,57.32,57.88,61077201,1018742003
17-Jun-20,58.56,59.20,57.77,57.90,64425352,1019007550
16-Jun-20,57.02,58.24,56.83,58.16,58303989,1023516181
15-Jun-20,58.42,58.60,55.25,57.50,67417727,1011565550
14-Jun-20,59.18,59.18,57.72,58.40,48614499,1027500693
13-Jun-20,58.52,59.24,57.94,59.19,48465791,1041286208
12-Jun-20,56.63,58.92,56.04,58.32,56445014,1026048190
11-Jun-20,61.26,61.60,55.95,56.22,63491487,989062529
10-Jun-20,60.23,61.56,59.47,61.45,60502156,1081088058
09-Jun-20,60.39,60.66,59.87,60.41,49555676,1062638004
08-Jun-20,58.87,60.33,58.64,60.31,57405160,1060845332
07-Jun-20,59.89,60.37,57.33,58.99,61596993,1037608926
06-Jun-20,59.95,60.36,59.59,59.87,51151622,1052975463
05-Jun-20,60.18,61.03,59.32,59.72,56415163,1050220547
04-Jun-20,59.78,61.11,58.60,60.70,69341056,1067358345
03-Jun-20,59.47,60.96,59.42,60.04,71031680,1055678934
02-Jun-20,60.79,62.96,58.27,59.76,93793695,1050721160
01-Jun-20,58.54,61.27,57.36,60.87,99249066,1070129668
31-May-20,61.56,61.64,58.00,58.59,85270371,1030073388
30-May-20,59.63,61.75,58.95,61.55,84585141,1082108233
29-May-20,60.55,61.20,59.54,59.81,82719176,1051349846
28-May-20,58.63,61.12,57.64,60.90,82464961,1070495263
27-May-20,56.34,59.77,56.11,58.80,75371039,1033485046
26-May-20,56.54,57.32,55.92,56.69,61497574,996367058
25-May-20,56.02,57.06,55.41,56.50,63137519,992982209
24-May-20,58.56,58.57,56.14,56.14,61244759,986483645
23-May-20,57.95,59.58,57.49,58.56,65459129,1029042888
